                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                0.95018,                 0.5732,                 1.6281,                0.75674,                0.67932,                0.73781,                0.55943,                0.98543,                0.54901,                 1.8363,              0.0023894,              0.0023894,              0.0023894
                    125,                0.94783,                 0.5718,                 1.6277,                0.75597,                0.67994,                0.73791,                0.55944,                0.98496,                0.54861,                 1.8351,              0.0023275,              0.0023275,              0.0023275
                    126,                0.94571,                0.57059,                 1.6217,                0.75623,                0.67972,                0.73805,                0.55975,                0.98421,                0.54813,                 1.8338,              0.0022656,              0.0022656,              0.0022656
                    127,                0.94438,                0.57111,                 1.6176,                 0.7573,                0.67912,                0.73797,                0.55999,                0.98336,                0.54759,                 1.8325,              0.0022038,              0.0022038,              0.0022038
                    128,                0.94448,                0.56965,                 1.6176,                0.75522,                0.67972,                0.73787,                0.56008,                0.98279,                0.54719,                 1.8309,              0.0021419,              0.0021419,              0.0021419
                    129,                0.94121,                 0.5679,                 1.6152,                0.75632,                0.67916,                0.73775,                0.56003,                0.98226,                0.54676,                 1.8295,                0.00208,                0.00208,                0.00208
                    130,                0.94161,                0.56684,                 1.6144,                0.75456,                0.68066,                0.73791,                0.56026,                0.98152,                0.54625,                 1.8281,              0.0020181,              0.0020181,              0.0020181
                    131,                0.94044,                0.56743,                 1.6191,                0.75423,                0.68134,                0.73798,                0.56039,                0.98102,                0.54583,                 1.8265,              0.0019563,              0.0019563,              0.0019563
                    132,                0.94011,                0.56846,                 1.6182,                0.75231,                0.68263,                0.73797,                0.56038,                0.98037,                0.54541,                 1.8254,              0.0018944,              0.0018944,              0.0018944
                    133,                0.93486,                0.56264,                 1.6158,                0.75324,                0.68237,                0.73793,                0.56058,                0.97961,                0.54488,                  1.824,              0.0018325,              0.0018325,              0.0018325
                    134,                0.93808,                0.56584,                 1.6185,                0.75467,                0.68137,                 0.7377,                0.56058,                0.97884,                0.54448,                 1.8229,              0.0017706,              0.0017706,              0.0017706
                    135,                0.93378,                0.56021,                 1.6115,                0.75406,                0.68175,                0.73779,                0.56081,                0.97828,                0.54405,                 1.8215,              0.0017087,              0.0017087,              0.0017087
                    136,                0.93296,                0.56084,                 1.6095,                0.75447,                0.68176,                0.73778,                0.56087,                 0.9775,                0.54366,                 1.8204,              0.0016469,              0.0016469,              0.0016469
                    137,                0.93085,                  0.558,                 1.6117,                0.75413,                0.68228,                0.73777,                0.56095,                0.97702,                0.54341,                 1.8192,               0.001585,               0.001585,               0.001585
                    138,                 0.9315,                0.55949,                 1.6127,                 0.7536,                0.68291,                0.73789,                0.56122,                0.97646,                0.54297,                 1.8181,              0.0015231,              0.0015231,              0.0015231
                    139,                0.92832,                0.55832,                  1.603,                0.75272,                0.68393,                0.73776,                0.56113,                0.97584,                0.54262,                 1.8173,              0.0014612,              0.0014612,              0.0014612
                    140,                0.92822,                0.55892,                 1.6072,                0.75268,                0.68403,                0.73773,                0.56132,                0.97524,                0.54229,                 1.8162,              0.0013994,              0.0013994,              0.0013994
                    141,                0.92413,                0.55571,                 1.6041,                0.75332,                0.68357,                0.73757,                0.56142,                0.97463,                0.54189,                 1.8152,              0.0013375,              0.0013375,              0.0013375
                    142,                0.92551,                0.55603,                 1.6083,                0.75492,                0.68222,                 0.7373,                 0.5614,                 0.9741,                0.54166,                 1.8144,              0.0012756,              0.0012756,              0.0012756
                    143,                0.92403,                 0.5546,                 1.6042,                0.75155,                0.68446,                0.73716,                0.56153,                0.97354,                0.54122,                 1.8136,              0.0012138,              0.0012138,              0.0012138
                    144,                 0.9215,                0.55343,                 1.6029,                0.75135,                0.68424,                0.73721,                0.56165,                0.97327,                0.54111,                 1.8127,              0.0011519,              0.0011519,              0.0011519
                    145,                0.88704,                0.51231,                 1.6506,                0.75271,                0.68332,                 0.7372,                0.56181,                0.97282,                0.54074,                 1.8117,                0.00109,                0.00109,                0.00109
                    146,                0.87927,                0.50669,                 1.6428,                0.75308,                0.68313,                 0.7372,                0.56173,                0.97242,                0.54041,                 1.8107,              0.0010281,              0.0010281,              0.0010281
                    147,                0.87776,                 0.5053,                 1.6388,                 0.7522,                0.68386,                0.73722,                0.56203,                0.97183,                0.53997,                 1.8099,             0.00096625,             0.00096625,             0.00096625
                    148,                0.87407,                0.50225,                 1.6415,                0.75231,                0.68427,                0.73722,                0.56209,                0.97146,                0.53972,                 1.8094,             0.00090438,             0.00090438,             0.00090438
                    149,                 0.8718,                0.49917,                 1.6376,                0.74932,                 0.6864,                0.73713,                0.56223,                0.97109,                0.53938,                 1.8087,              0.0008425,              0.0008425,              0.0008425
