                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.96508,                 0.6486,                 1.5933,                 0.7578,                0.61407,                0.71393,                0.55125,                 1.0099,                0.62746,                 1.7716,              0.0044313,              0.0044313,              0.0044313
                     92,                0.96026,                0.64372,                 1.5884,                0.75693,                0.62004,                0.71709,                0.55457,                 1.0016,                0.62019,                 1.7668,              0.0043694,              0.0043694,              0.0043694
                     93,                0.95446,                0.63951,                 1.5813,                0.76315,                0.62608,                0.72364,                0.55962,                 1.0003,                0.61632,                 1.7652,              0.0043075,              0.0043075,              0.0043075
                     94,                0.95602,                0.63892,                 1.5833,                0.74968,                 0.6359,                0.72307,                0.55885,                 1.0004,                0.62191,                 1.7631,              0.0042456,              0.0042456,              0.0042456
                     95,                0.95229,                0.63664,                 1.5764,                0.74028,                0.61909,                0.71052,                0.54955,                 1.0053,                0.62907,                 1.7651,              0.0041837,              0.0041837,              0.0041837
                     96,                0.94992,                0.63212,                 1.5775,                0.73885,                0.62881,                0.71432,                0.55386,                0.99726,                0.62193,                 1.7592,              0.0041219,              0.0041219,              0.0041219
                     97,                 0.9495,                0.63457,                 1.5767,                0.74509,                0.61996,                0.71199,                0.55334,                0.98765,                0.61749,                 1.7539,                0.00406,                0.00406,                0.00406
                     98,                0.94728,                0.63015,                 1.5756,                0.74075,                0.63958,                0.72122,                0.55998,                0.98821,                0.61396,                 1.7544,              0.0039981,              0.0039981,              0.0039981
                     99,                0.94517,                0.62894,                 1.5741,                0.73915,                0.64222,                0.72333,                0.56214,                0.98379,                0.60932,                 1.7499,              0.0039362,              0.0039362,              0.0039362
                    100,                0.94285,                0.62854,                 1.5765,                0.73956,                0.64154,                0.72278,                0.56312,                0.97915,                0.60922,                 1.7469,              0.0038744,              0.0038744,              0.0038744
                    101,                 0.9386,                0.62168,                 1.5711,                0.74531,                 0.6387,                0.72291,                0.56482,                0.97003,                0.60052,                  1.739,              0.0038125,              0.0038125,              0.0038125
                    102,                0.94337,                0.62581,                  1.569,                0.74384,                0.63761,                0.72251,                0.56288,                0.96911,                0.60198,                 1.7375,              0.0037506,              0.0037506,              0.0037506
                    103,                0.93834,                0.62101,                 1.5671,                0.75575,                 0.6375,                0.72671,                0.56632,                0.96654,                0.59948,                 1.7358,              0.0036888,              0.0036888,              0.0036888
                    104,                0.93832,                  0.621,                 1.5652,                0.75765,                0.62808,                0.72253,                 0.5642,                0.96888,                0.60405,                 1.7351,              0.0036269,              0.0036269,              0.0036269
                    105,                0.93303,                0.61464,                 1.5685,                0.74885,                0.64245,                0.72554,                0.56686,                0.96697,                0.60415,                 1.7342,               0.003565,               0.003565,               0.003565
                    106,                0.93347,                0.61649,                 1.5656,                0.75283,                0.64947,                0.73211,                0.57136,                0.96123,                0.59765,                 1.7307,              0.0035031,              0.0035031,              0.0035031
                    107,                0.93501,                0.61752,                 1.5656,                0.76474,                0.63966,                 0.7313,                0.57167,                 0.9555,                0.59265,                  1.726,              0.0034413,              0.0034413,              0.0034413
                    108,                0.92902,                0.61076,                 1.5566,                0.75573,                 0.6452,                0.73063,                0.56976,                0.95516,                0.59569,                 1.7252,              0.0033794,              0.0033794,              0.0033794
                    109,                0.92954,                 0.6112,                  1.562,                0.75691,                0.65026,                0.73562,                0.57659,                0.94691,                0.58596,                 1.7191,              0.0033175,              0.0033175,              0.0033175
                    110,                0.93057,                 0.6107,                 1.5616,                0.76352,                0.64817,                0.73627,                0.57687,                0.94343,                0.58221,                 1.7167,              0.0032556,              0.0032556,              0.0032556
                    111,                0.92471,                0.60794,                 1.5573,                0.76464,                0.64536,                0.73622,                0.57873,                0.94312,                0.58335,                 1.7135,              0.0031938,              0.0031938,              0.0031938
                    112,                0.92448,                 0.6066,                 1.5563,                0.76125,                0.65161,                0.73754,                0.57997,                0.93537,                0.57745,                 1.7081,              0.0031319,              0.0031319,              0.0031319
                    113,                0.92456,                0.60548,                 1.5575,                0.77221,                0.64696,                  0.739,                0.58206,                0.93152,                0.57842,                  1.705,                0.00307,                0.00307,                0.00307
                    114,                0.92528,                0.60565,                  1.559,                0.77156,                0.65299,                0.74332,                0.58532,                0.92524,                0.57164,                  1.701,              0.0030081,              0.0030081,              0.0030081
                    115,                 0.9192,                 0.5999,                 1.5463,                 0.7729,                0.65301,                0.74309,                0.58677,                0.91871,                0.56416,                 1.6939,              0.0029462,              0.0029462,              0.0029462
                    116,                0.92051,                0.60192,                 1.5492,                0.77563,                0.64639,                0.74143,                0.58573,                0.91835,                0.56882,                 1.6935,              0.0028844,              0.0028844,              0.0028844
                    117,                0.91706,                0.59768,                 1.5464,                0.76387,                0.65088,                0.73766,                0.58391,                0.91739,                0.56792,                 1.6913,              0.0028225,              0.0028225,              0.0028225
                    118,                0.91748,                0.59947,                 1.5473,                0.76899,                0.65907,                0.74655,                0.59167,                0.91497,                0.56523,                 1.6888,              0.0027606,              0.0027606,              0.0027606
                    119,                0.91703,                  0.598,                 1.5466,                0.78214,                0.66084,                0.75102,                0.59435,                0.90735,                0.55982,                 1.6832,              0.0026987,              0.0026987,              0.0026987
                    120,                0.91521,                0.59654,                 1.5408,                 0.7732,                0.66894,                0.75344,                0.59785,                0.90023,                 0.5528,                 1.6775,              0.0026369,              0.0026369,              0.0026369
                    121,                0.91398,                0.59561,                 1.5422,                0.77994,                0.66383,                0.75274,                0.59816,                0.89777,                0.55266,                 1.6748,               0.002575,               0.002575,               0.002575
                    122,                0.91395,                0.59319,                 1.5435,                0.79055,                0.66656,                0.75829,                0.60242,                0.89321,                0.54703,                 1.6716,              0.0025131,              0.0025131,              0.0025131
                    123,                0.91362,                0.59366,                 1.5446,                0.77663,                0.66898,                0.75436,                0.60048,                0.88722,                0.54357,                 1.6649,              0.0024513,              0.0024513,              0.0024513
                    124,                0.91211,                0.59182,                 1.5443,                0.78982,                0.67436,                 0.7625,                0.60735,                0.89195,                0.54396,                 1.6701,              0.0023894,              0.0023894,              0.0023894
                    125,                0.90988,                0.59191,                 1.5351,                0.77834,                 0.6758,                0.76018,                0.60466,                 0.8864,                0.54246,                 1.6654,              0.0023275,              0.0023275,              0.0023275
                    126,                0.90877,                0.58867,                   1.54,                0.77831,                0.67905,                0.76148,                0.60587,                0.88786,                0.54296,                 1.6656,              0.0022656,              0.0022656,              0.0022656
