                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.78618,                0.48369,                 1.4728,                0.79808,                0.73523,                0.77854,                0.61096,                0.75981,                0.44808,                 1.5716,               0.002278,               0.002278,               0.002278
                    158,                0.78786,                0.48739,                 1.4763,                0.79689,                0.73618,                0.77828,                0.61084,                0.75972,                 0.4479,                 1.5718,              0.0022285,              0.0022285,              0.0022285
                    159,                0.78601,                0.48499,                 1.4758,                0.79668,                0.73631,                0.77808,                0.61056,                0.75967,                0.44783,                 1.5719,               0.002179,               0.002179,               0.002179
                    160,                0.78779,                0.48609,                 1.4753,                0.79734,                0.73503,                 0.7782,                 0.6106,                0.75959,                0.44747,                 1.5721,              0.0021295,              0.0021295,              0.0021295
                    161,                0.78906,                0.48767,                 1.4763,                0.79722,                0.73385,                0.77808,                0.61055,                0.75934,                0.44722,                 1.5719,                0.00208,                0.00208,                0.00208
                    162,                0.78662,                0.48505,                 1.4778,                0.79723,                0.73385,                0.77786,                0.61015,                0.75918,                0.44691,                 1.5721,              0.0020305,              0.0020305,              0.0020305
                    163,                0.78691,                0.48523,                 1.4757,                0.79714,                0.73396,                0.77773,                0.61015,                  0.759,                0.44671,                 1.5719,               0.001981,               0.001981,               0.001981
                    164,                0.78858,                0.48627,                 1.4744,                0.79853,                0.73359,                0.77748,                 0.6098,                0.75889,                0.44662,                 1.5718,              0.0019315,              0.0019315,              0.0019315
                    165,                0.78588,                 0.4853,                 1.4732,                0.79887,                0.73372,                 0.7776,                0.60997,                0.75881,                0.44622,                  1.572,               0.001882,               0.001882,               0.001882
                    166,                0.78376,                0.48403,                 1.4765,                0.79894,                0.73381,                0.77715,                0.60981,                 0.7585,                0.44615,                 1.5719,              0.0018325,              0.0018325,              0.0018325
                    167,                0.78261,                0.48371,                 1.4714,                0.79982,                0.73319,                0.77704,                 0.6097,                0.75821,                0.44582,                 1.5717,               0.001783,               0.001783,               0.001783
                    168,                0.78468,                0.48363,                 1.4729,                0.79685,                 0.7347,                 0.7768,                0.60938,                0.75803,                0.44564,                 1.5718,              0.0017335,              0.0017335,              0.0017335
                    169,                0.78397,                0.48467,                 1.4733,                0.79679,                0.73504,                0.77706,                0.60938,                 0.7578,                0.44541,                 1.5717,               0.001684,               0.001684,               0.001684
                    170,                0.78145,                0.47993,                 1.4734,                0.79219,                0.73996,                0.77658,                 0.6094,                0.75744,                0.44512,                 1.5713,              0.0016345,              0.0016345,              0.0016345
                    171,                0.78377,                0.48211,                 1.4771,                0.78959,                 0.7423,                0.77627,                0.60921,                0.75705,                0.44489,                 1.5711,               0.001585,               0.001585,               0.001585
                    172,                0.78212,                0.48004,                 1.4774,                0.78757,                0.74242,                0.77628,                0.60916,                  0.757,                0.44478,                  1.571,              0.0015355,              0.0015355,              0.0015355
                    173,                0.76615,                 0.4666,                 1.4571,                0.78651,                0.74275,                0.77583,                0.60886,                0.75699,                0.44483,                 1.5713,               0.001486,               0.001486,               0.001486
                    174,                0.76959,                0.46856,                 1.4631,                0.78667,                0.74264,                0.77602,                0.60898,                0.75687,                0.44474,                 1.5712,              0.0014365,              0.0014365,              0.0014365
                    175,                0.77129,                0.46904,                 1.4599,                0.78669,                0.74204,                0.77532,                 0.6088,                0.75676,                 0.4448,                 1.5711,               0.001387,               0.001387,               0.001387
                    176,                0.77853,                0.45738,                 1.5477,                0.78567,                0.74262,                0.77508,                0.60865,                0.75666,                0.44492,                 1.5709,              0.0013375,              0.0013375,              0.0013375
                    177,                0.77418,                0.45305,                 1.5418,                0.78382,                0.74344,                 0.7749,                0.60871,                 0.7566,                0.44494,                 1.5704,               0.001288,               0.001288,               0.001288
                    178,                0.77179,                0.45082,                 1.5407,                0.78278,                0.74468,                0.77473,                 0.6087,                 0.7565,                0.44492,                   1.57,              0.0012385,              0.0012385,              0.0012385
                    179,                0.76781,                0.44881,                 1.5346,                0.78258,                0.74455,                0.77478,                0.60885,                0.75619,                 0.4448,                 1.5696,               0.001189,               0.001189,               0.001189
                    180,                0.76724,                0.44781,                 1.5343,                0.78378,                0.74422,                0.77467,                0.60851,                0.75594,                0.44459,                 1.5693,              0.0011395,              0.0011395,              0.0011395
                    181,                0.76459,                0.44575,                 1.5364,                0.78274,                 0.7451,                0.77419,                0.60853,                0.75558,                0.44442,                 1.5689,                0.00109,                0.00109,                0.00109
                    182,                0.76212,                0.44277,                 1.5286,                0.78382,                0.74295,                0.77412,                0.60853,                0.75514,                0.44414,                 1.5685,              0.0010405,              0.0010405,              0.0010405
                    183,                0.76247,                0.44213,                  1.528,                0.78231,                0.74385,                0.77415,                0.60866,                0.75481,                0.44396,                 1.5682,               0.000991,               0.000991,               0.000991
                    184,                 0.7585,                0.43914,                 1.5268,                0.80212,                 0.7283,                0.77408,                 0.6089,                0.75463,                0.44375,                 1.5682,              0.0009415,              0.0009415,              0.0009415
                    185,                0.75761,                0.43942,                 1.5234,                0.80168,                0.72908,                0.77381,                0.60912,                0.75446,                0.44361,                 1.5681,               0.000892,               0.000892,               0.000892
                    186,                0.75547,                0.43836,                 1.5238,                0.79968,                0.72965,                0.77391,                 0.6091,                0.75425,                0.44341,                 1.5677,              0.0008425,              0.0008425,              0.0008425
                    187,                0.75358,                0.43566,                 1.5227,                0.80214,                0.72924,                0.77412,                0.60919,                0.75399,                0.44312,                 1.5673,               0.000793,               0.000793,               0.000793
                    188,                 0.7518,                 0.4352,                 1.5182,                0.80179,                 0.7305,                  0.774,                0.60907,                0.75389,                0.44299,                  1.567,              0.0007435,              0.0007435,              0.0007435
                    189,                0.74991,                0.43329,                  1.517,                0.80334,                0.72884,                0.77413,                0.60907,                0.75373,                0.44276,                 1.5668,               0.000694,               0.000694,               0.000694
                    190,                0.76341,                 0.4448,                 1.5325,                0.80219,                0.73007,                0.77314,                0.60874,                0.75361,                0.44287,                 1.5666,              0.0006445,              0.0006445,              0.0006445
                    191,                0.75913,                0.44029,                 1.5297,                0.80254,                 0.7296,                0.77327,                0.60833,                 0.7535,                0.44291,                 1.5665,               0.000595,               0.000595,               0.000595
                    192,                0.75674,                0.43975,                 1.5265,                0.80195,                0.72949,                0.77287,                0.60801,                0.75337,                0.44291,                 1.5663,              0.0005455,              0.0005455,              0.0005455
                    193,                0.75821,                0.43985,                 1.5271,                 0.7992,                0.73174,                0.77265,                 0.6076,                0.75329,                0.44297,                 1.5662,               0.000496,               0.000496,               0.000496
                    194,                0.75342,                0.43661,                 1.5215,                0.79835,                0.73122,                0.77241,                0.60778,                0.75316,                0.44292,                 1.5661,              0.0004465,              0.0004465,              0.0004465
                    195,                0.75296,                0.43573,                 1.5214,                0.80194,                0.72927,                0.77231,                0.60716,                0.75302,                 0.4428,                 1.5659,               0.000397,               0.000397,               0.000397
                    196,                   0.75,                0.43472,                 1.5199,                0.80224,                 0.7299,                0.77237,                0.60707,                0.75291,                0.44271,                 1.5659,              0.0003475,              0.0003475,              0.0003475
                    197,                 0.7491,                0.43362,                 1.5158,                0.80307,                0.72817,                0.77213,                0.60706,                0.75285,                0.44282,                 1.5659,               0.000298,               0.000298,               0.000298
                    198,                 0.7479,                0.43257,                 1.5146,                0.80176,                0.73054,                0.77207,                0.60699,                 0.7528,                0.44269,                 1.5658,              0.0002485,              0.0002485,              0.0002485
                    199,                0.74626,                0.42986,                 1.5151,                0.80235,                0.73018,                0.77194,                0.60699,                0.75281,                 0.4427,                 1.5659,               0.000199,               0.000199,               0.000199
                    200,                0.74562,                0.43054,                 1.5146,                0.80199,                0.73061,                0.77168,                0.60677,                0.75275,                0.44271,                  1.566,              0.0001495,              0.0001495,              0.0001495
