                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                0.89852,                0.59709,                 1.5813,                0.75115,                0.68822,                0.73848,                0.58131,                0.82767,                0.50729,                 1.6779,              0.0036269,              0.0036269,              0.0036269
                    105,                0.89789,                0.59621,                 1.5804,                0.75022,                0.68955,                0.73888,                0.58194,                 0.8264,                0.50679,                 1.6761,               0.003565,               0.003565,               0.003565
                    106,                0.89979,                0.59815,                 1.5799,                0.74954,                0.69012,                0.73909,                0.58248,                0.82505,                0.50641,                 1.6744,              0.0035031,              0.0035031,              0.0035031
                    107,                 0.8944,                0.59236,                 1.5732,                0.75087,                0.68932,                0.73936,                0.58317,                0.82383,                0.50594,                 1.6727,              0.0034413,              0.0034413,              0.0034413
                    108,                0.89577,                0.59434,                 1.5804,                0.75245,                0.68876,                0.73948,                 0.5837,                0.82269,                0.50553,                  1.671,              0.0033794,              0.0033794,              0.0033794
                    109,                0.89344,                0.58997,                  1.572,                0.75215,                0.68924,                0.73993,                0.58441,                0.82154,                0.50502,                 1.6695,              0.0033175,              0.0033175,              0.0033175
                    110,                0.89252,                0.59111,                 1.5696,                0.75287,                0.68956,                0.74043,                0.58507,                0.82045,                0.50454,                 1.6678,              0.0032556,              0.0032556,              0.0032556
                    111,                0.89127,                0.59057,                 1.5703,                0.75218,                0.69019,                0.74055,                0.58573,                 0.8194,                0.50399,                 1.6662,              0.0031938,              0.0031938,              0.0031938
                    112,                0.89016,                0.58661,                 1.5732,                 0.7542,                0.68974,                0.74091,                0.58646,                0.81827,                 0.5035,                 1.6648,              0.0031319,              0.0031319,              0.0031319
                    113,                 0.8892,                0.58844,                 1.5719,                0.75519,                0.68916,                0.74111,                0.58733,                0.81722,                0.50303,                 1.6631,                0.00307,                0.00307,                0.00307
                    114,                0.88917,                0.58623,                 1.5689,                0.75489,                0.69008,                0.74136,                0.58783,                0.81596,                 0.5024,                 1.6616,              0.0030081,              0.0030081,              0.0030081
                    115,                 0.8871,                0.58286,                 1.5713,                0.75468,                0.69069,                0.74173,                0.58861,                0.81468,                0.50176,                   1.66,              0.0029462,              0.0029462,              0.0029462
                    116,                0.88621,                0.58395,                 1.5681,                0.75539,                0.69066,                0.74228,                0.58948,                0.81362,                0.50129,                 1.6584,              0.0028844,              0.0028844,              0.0028844
                    117,                0.88253,                0.58278,                 1.5688,                0.75525,                0.69088,                0.74244,                0.59015,                 0.8123,                0.50061,                 1.6568,              0.0028225,              0.0028225,              0.0028225
                    118,                0.88644,                0.58325,                 1.5698,                0.75616,                0.69117,                0.74276,                0.59089,                0.81106,                0.50008,                  1.655,              0.0027606,              0.0027606,              0.0027606
                    119,                0.88292,                0.57959,                 1.5669,                0.75632,                0.69134,                0.74303,                0.59136,                0.80983,                0.49947,                 1.6537,              0.0026987,              0.0026987,              0.0026987
                    120,                 0.8821,                0.57809,                 1.5672,                0.75616,                0.69222,                0.74324,                0.59199,                0.80883,                0.49891,                 1.6522,              0.0026369,              0.0026369,              0.0026369
                    121,                0.87871,                0.57909,                 1.5681,                0.75603,                0.69264,                0.74354,                0.59265,                0.80778,                0.49841,                 1.6506,               0.002575,               0.002575,               0.002575
