                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                 0.8529,                0.53778,                 1.5553,                0.78718,                0.70898,                0.76711,                0.61731,                0.78002,                0.47501,                 1.6293,              0.0017706,              0.0017706,              0.0017706
                    135,                0.84979,                0.53501,                 1.5522,                0.78669,                0.70958,                0.76703,                0.61745,                0.77963,                0.47469,                  1.629,              0.0017087,              0.0017087,              0.0017087
                    136,                0.84735,                0.53205,                 1.5468,                0.78718,                0.70903,                 0.7672,                0.61782,                 0.7791,                0.47418,                 1.6288,              0.0016469,              0.0016469,              0.0016469
                    137,                0.84788,                0.53231,                 1.5502,                0.78647,                 0.7101,                 0.7673,                0.61826,                0.77865,                0.47376,                 1.6281,               0.001585,               0.001585,               0.001585
                    138,                0.84624,                0.52961,                 1.5433,                0.78581,                0.71089,                0.76734,                0.61842,                0.77822,                0.47331,                 1.6277,              0.0015231,              0.0015231,              0.0015231
                    139,                0.84866,                0.53112,                 1.5468,                0.78559,                0.71087,                0.76744,                0.61851,                0.77792,                0.47297,                 1.6274,              0.0014612,              0.0014612,              0.0014612
                    140,                0.84407,                  0.528,                 1.5473,                0.78706,                0.71041,                0.76742,                0.61872,                0.77746,                0.47261,                  1.627,              0.0013994,              0.0013994,              0.0013994
                    141,                0.84439,                0.52796,                 1.5483,                0.78551,                0.71192,                0.76771,                0.61909,                0.77698,                0.47226,                 1.6267,              0.0013375,              0.0013375,              0.0013375
                    142,                0.83975,                0.52443,                 1.5436,                0.78582,                0.71186,                0.76771,                0.61924,                0.77659,                0.47187,                 1.6265,              0.0012756,              0.0012756,              0.0012756
                    143,                0.84216,                 0.5258,                 1.5438,                0.78518,                0.71253,                 0.7678,                0.61942,                0.77614,                 0.4714,                 1.6263,              0.0012138,              0.0012138,              0.0012138
                    144,                0.83951,                0.52206,                 1.5416,                0.78506,                0.71325,                0.76799,                0.61987,                0.77575,                0.47111,                  1.626,              0.0011519,              0.0011519,              0.0011519
                    145,                0.76976,                0.45739,                 1.5575,                0.78623,                0.71252,                0.76832,                0.62025,                0.77538,                0.47055,                 1.6249,                0.00109,                0.00109,                0.00109
